addrReg,addrWork,area,ename,industry,institutional,is_target,listingDate,lootchips,market,name,offerDate,pricelimit,registerDate,shareholders,sname,stockCode,webSite
江苏省南京市江宁科学园彤天路99号,北京市海淀区板井路69号商务中心写字楼12Fa,江苏,"Sinoma Science and Technology Co., Ltd.",通用化工品,80679.02,1.0,2006-11-19 16:00:00,1.83,中小企业板,中材科技股份有限公司,2006-11-02 16:00:00,8.07,2001-12-27 16:00:00,33.07,中材科技,002080,http://www.sinomatech.com
广东省深圳市南山区中心路（深圳湾段）3333号中铁南方总部大厦503室,广东省深圳市南山区中心路（深圳湾段）3333号中铁南方总部大厦503室,广东,"Shenzhen Cau Technology Co., Ltd.",制药,8397.67,1.0,1991-01-13 16:00:00,0.83,深圳证券交易所,深圳中国农大科技股份有限公司,,0.84,1989-05-04 15:00:00,33.04,国农科技,000004,http://www.sz000004.cn
浙江省江山市景星东路38号,浙江省江山市景星东路38号,浙江,"Zhejiang Jiangshan Chemical Co., Ltd.",特种化工品,55551.66,1.0,2006-08-15 16:00:00,4.53,中小企业板,浙江江山化工股份有限公司,2006-08-01 16:00:00,5.56,1998-11-22 16:00:00,33.04,*ST江化,002061,http://www.jiangshanchem.com
河南省鹿邑县产业集聚区同源路1号,河南省郑州市花园路25号辅仁大厦9楼,河南,"Furen Pharmaceutical Group Industry Co., Ltd.",制药,17759.29,1.0,1996-12-17 16:00:00,1.78,上海证券交易所,辅仁药业集团实业股份有限公司,1996-11-25 16:00:00,1.78,1993-08-12 16:00:00,33.0,辅仁药业,600781,http://www.shfuren.cn
江苏省苏州工业园区汀兰巷29号,江苏省苏州工业园区汀兰巷29号,江苏,"China Wafer Level CSP Co., Ltd.",电子电气组件与设备,22669.7,1.0,2014-02-09 16:00:00,1.0,上海证券交易所,苏州晶方半导体科技股份有限公司,2014-01-22 16:00:00,2.27,2005-06-09 16:00:00,32.7,晶方科技,603005,http://www.wlcsp.com
安徽省合肥市双凤工业区,安徽省合肥市双凤工业区,安徽,"Anhui Honglu Steel Construction (Group) Co., Ltd.",建材与构件,34914.59,1.0,2011-01-17 16:00:00,1.66,中小企业板,安徽鸿路钢结构(集团)股份有限公司,2011-01-05 16:00:00,3.49,2002-09-18 16:00:00,32.7,鸿路钢构,002541,http://www.hong-lu.com
浙江省宁波市镇海骆驼机电工业园区,浙江省宁波市鄞州区天童北路702号工业城办公大楼三楼,浙江,"Ningbo Fubang Jingye Group Co., Ltd.",铝业,13374.72,1.0,1996-11-10 16:00:00,1.34,上海证券交易所,宁波富邦精业集团股份有限公司,1996-10-27 16:00:00,1.34,1981-12-19 16:00:00,32.66,宁波富邦,600768,http://www.600768.com.cn
福建省泉州市南安市东田镇蓝溪村（一期）11幢1-3层,福建省南安市南美综合开发区,福建,"Fujian Minfa Aluminium Co., Ltd.",铝业,49404.66,1.0,2011-04-27 16:00:00,2.74,中小企业板,福建省闽发铝业股份有限公司,2011-04-19 16:00:00,4.94,2002-11-09 16:00:00,32.62,闽发铝业,002578,http://www.minfa.com
河北省唐山市曹妃甸装备制造产业园区,唐山市路北区大庆道1号,河北,"Tangshan jidong equipment engineering Co., Ltd.",工业机械,22700.0,1.0,1998-08-12 16:00:00,2.27,深圳证券交易所,唐山冀东装备工程股份有限公司,1998-05-17 16:00:00,2.27,1998-06-15 16:00:00,32.57,*ST冀装,000856,http://www.jdzbgc.com
云南省昆明市茨坝路23号,云南省昆明市茨坝路23号,云南,"Shenji Group Kunming Machine Tool Co., Ltd.",工业机械,53108.11,1.0,1994-01-02 16:00:00,3.9,上海证券交易所,沈机集团昆明机床股份有限公司,,5.31,1993-10-18 16:00:00,32.54,*ST昆机,600806,http://www.kmtcl.com.cn
江苏省常熟市沙家浜镇常昆工业园区青年路,江苏省常熟市沙家浜镇常昆工业园区青年路,江苏,"Jolywood (Suzhou) Sunwatt Co., Ltd.",电子电气组件与设备,17923.5,1.0,2014-09-11 16:00:00,0.77,创业板,苏州中来光伏新材股份有限公司,2014-08-27 16:00:00,1.79,2008-03-06 16:00:00,32.54,中来股份,300393,http://www.jolywood.cn
安徽省马鞍山市雨山区霍里山大道南段9号,安徽省马鞍山市雨山区霍里山大道南段9号,安徽,"Sinosteel Anhui Tianyuan Technology Co., Ltd.",特种化工品,19938.17,1.0,2006-08-01 16:00:00,1.99,中小企业板,中钢集团安徽天源科技股份有限公司,2006-07-18 16:00:00,1.99,2002-03-26 16:00:00,32.54,中钢天源,002057,http://www.ty-magnet.com
河南省虞城县产业集聚区工业大道18号,河南省虞城县产业集聚区工业大道18号,河南,"Henan Kedi Dairy Co., Ltd.",食品生产（IV）,54680.0,1.0,2015-06-29 16:00:00,2.71,中小企业板,河南科迪乳业股份有限公司,2015-06-18 16:00:00,5.47,2005-01-19 16:00:00,32.49,科迪乳业,002770,http://www.kedidairy.com
天津市新技术产业园区北辰科技工业园,天津市北辰经济开发区双辰中路11号,天津,"Masterwork Machinery Co., Ltd.",工业机械,33732.44,1.0,2011-03-28 16:00:00,1.72,创业板,天津长荣印刷设备股份有限公司,2011-03-20 16:00:00,3.37,2007-12-06 16:00:00,32.46,长荣股份,300195,http://www.mkmchina.com
上海浦东新区川大路518号,上海浦东新区川大路518号,上海,"Shanghai Canature Environmental Products Co., Ltd.",工业机械,33182.14,1.0,2011-11-01 16:00:00,2.02,创业板,上海开能环保设备股份有限公司,2011-10-20 16:00:00,3.32,2001-02-26 16:00:00,32.39,开能环保,300272,http://www.canature.com
北京市北京经济技术开发区兴盛街8号,北京市北京经济技术开发区兴盛街8号,北京,"Beijing Science Sun Pharmaceutical Co., Ltd.",制药,24000.0,1.0,2015-06-25 16:00:00,0.69,创业板,北京赛升药业股份有限公司,2015-06-16 16:00:00,2.4,1999-05-19 16:00:00,32.39,赛升药业,300485,http://www.ssyy.com.cn
四川省成都市海峡两岸科技开发园科技创新中心,四川省成都市温江区凤溪大道北段666号双子国际写字楼西楼1512室,四川,"Chengdu Huaze Cobalt and Nickel Material Co., Ltd.",有色金属,54349.19,1.0,1997-02-25 16:00:00,2.58,深圳证券交易所,成都华泽钴镍材料股份有限公司,,5.43,1993-12-30 16:00:00,32.28,ST华泽,000693,http://www.ufg.com.cn
山西省太原市清徐县贯中大厦,山西省太原市劲松北路31号哈伯中心12层,山西,"Shanxi Meijin Energy Co., Ltd.",煤炭开采,228107.34,1.0,1997-05-14 16:00:00,1.95,深圳证券交易所,山西美锦能源股份有限公司,,22.81,1992-10-21 16:00:00,32.23,美锦能源,000723,http://www.mjenergy.com
北京市朝阳区东三环中路59号楼901室,北京市通州区�t县镇�t县南三街2号,北京,Beijing Jingcheng Machinery Electric Company Limited,工业机械,42200.0,1.0,1994-05-05 16:00:00,3.22,上海证券交易所,北京京城机电股份有限公司,,4.22,1993-07-12 16:00:00,32.2,京城股份,600860,http://www.btic.com.cn
江苏省张家港市东南大道1号（张家港经济技术开发区）,江苏省张家港市东南大道一号,江苏,"Suzhou Hailu Heavy Industry Co., Ltd.",工业机械,62063.45,1.0,2008-06-24 16:00:00,4.07,中小企业板,苏州海陆重工股份有限公司,2008-06-15 16:00:00,6.21,2007-04-22 16:00:00,32.19,海陆重工,002255,http://www.hailu-boiler.cn
广东省珠海市南屏高科技工业区屏北一路8号,广东省珠海市南屏高科技工业区屏北一路8号,广东,"Guangdong Vtr Bio-Tech Co., Ltd.",食品生产（IV）,40675.54,1.0,2014-01-27 16:00:00,0.91,创业板,广东溢多利生物科技股份有限公司,2014-01-16 16:00:00,4.07,1991-09-02 15:00:00,32.15,溢多利,300381,http://www.yiduoli.com
甘肃省酒泉市解放路290号,甘肃省酒泉市解放路290号,甘肃,"DAYU Water-saving Group Co., Ltd.",工业机械,31894.43,1.0,2009-10-29 16:00:00,1.66,创业板,甘肃大禹节水集团股份有限公司,2009-10-14 16:00:00,3.19,2005-01-18 16:00:00,32.11,大禹节水,300021,http://www.gsdyjsgs.com
河南省洛阳高新开发区滨河路20号,河南省洛阳市高新区滨河路20号,河南,"Luoyang North Glass Technology Co., Ltd.",工业机械,72090.0,1.0,2011-08-29 16:00:00,4.03,中小企业板,洛阳北方玻璃技术股份有限公司,2011-08-22 16:00:00,7.21,2000-05-16 16:00:00,31.94,北玻股份,002613,http://www.northglass.com
辽宁省沈阳市经济技术开发区沈大路888号,辽宁省沈阳市经济技术开发区沈大路888号,辽宁,"Shenyang Chemical Industry Co., Ltd.",通用化工品,81951.44,1.0,1997-02-19 16:00:00,4.32,深圳证券交易所,沈阳化工股份有限公司,1997-01-20 16:00:00,8.2,1992-12-31 16:00:00,31.86,沈阳化工,000698,http://www.sychem.com
安徽省铜陵经济技术开发区,安徽省铜陵市石城路电子工业区,安徽,"Tongling Zhongfa Suntech Co., Ltd.",工业机械,15843.0,1.0,2002-01-07 16:00:00,1.54,上海证券交易所,铜陵中发三佳科技股份有限公司,2001-12-18 16:00:00,1.58,2000-04-27 16:00:00,31.86,*ST中发,600520,http://www.chinatrinity.com
浙江省杭州市滨江区滨康路669号1号楼,浙江省杭州市滨江区滨康路669号1号楼,浙江,"Hangzhou Everfine Photo-e-info Co., Ltd.",工业机械,24000.0,1.0,2012-03-28 16:00:00,1.18,创业板,杭州远方光电信息股份有限公司,2012-03-20 16:00:00,2.4,2003-05-20 16:00:00,31.81,远方光电,300306,http://www.everfine.cn
辽宁省大连市沙河口区香周路210号,辽宁省大连市中山区昆明街32号,辽宁,"Dalian Thermal Power Co., Ltd.",电力（IV）,40459.96,1.0,1996-07-15 16:00:00,4.05,上海证券交易所,大连热电股份有限公司,1996-06-23 16:00:00,4.05,1993-08-31 16:00:00,31.8,大连热电,600719,http://www.dlrd.com
上海市奉贤区青村镇沿钱公路2888号,上海市化学工业区楚工路139号,上海,"Shanghai Kinlita Chemical Co., Ltd.",特种化工品,47034.0,1.0,2011-05-30 16:00:00,3.28,创业板,上海金力泰化工股份有限公司,2011-05-22 16:00:00,4.7,1993-12-29 16:00:00,31.78,金力泰,300225,http://www.knt.cn
上海市青浦工业园区崧华路881号,上海市青浦工业园区崧华路881号,上海,Shanghai Anoky Group Co. Ltd,特种化工品,54259.94,1.0,2010-04-20 16:00:00,3.47,创业板,上海安诺其集团股份有限公司,2010-04-07 16:00:00,5.43,2008-08-05 16:00:00,31.68,安诺其,300067,http://www.anoky.com.cn
广西壮族自治区南宁市南建路26号,广西壮族自治区南宁市南建路26号,广西,"Nanning Chemical Industry Co., Ltd.",通用化工品,23514.81,1.0,2000-07-11 16:00:00,2.35,上海证券交易所,南宁化工股份有限公司,2000-06-15 16:00:00,2.35,1998-06-14 16:00:00,31.67,*ST南化,600301,http://www.nnchem.com
重庆市渝北区回兴街道两港大道197号1幢,重庆市渝北区回兴街道两港大道197号1幢,重庆,"Chongqing Zaisheng Technology Co., Ltd.",特种化工品,38615.13,1.0,2015-01-21 16:00:00,1.56,上海证券交易所,重庆再升科技股份有限公司,2015-01-13 16:00:00,3.86,2007-06-27 16:00:00,31.66,再升科技,603601,http://www.cqzskj.com
山东省威海经济技术开发区环山路698号,山东省威海经济技术开发区环山路698号,山东,"Weihai Huadong Automation Co., Ltd.",工业机械,30749.56,1.0,2008-06-11 16:00:00,2.37,中小企业板,威海华东数控股份有限公司,2008-06-02 16:00:00,3.07,2004-12-27 16:00:00,31.64,华东数控,002248,http://www.huadongcnc.com
湖南省岳阳经济技术开发区岳阳大道中科工业园,湖南省岳阳市岳阳大道中科工业园,湖南,"Hunan Zhongke Electric Co., Ltd.",工业机械,23385.38,1.0,2009-12-24 16:00:00,1.86,创业板,湖南中科电气股份有限公司,2009-12-15 16:00:00,2.34,2008-05-21 16:00:00,31.5,中科电气,300035,http://www.cseco.cn
吉林省通化市二道江区铁厂镇,吉林省通化市二道江区铁厂镇,吉林,"Tong Hua Shuang Long Chemical Industry Co., Ltd.",制药,63601.47,1.0,2010-08-24 16:00:00,3.31,创业板,通化双龙化工股份有限公司,2010-08-10 16:00:00,6.36,2000-01-26 16:00:00,31.49,双龙股份,300108,http://www.thslhg.com
浙江省杭州余杭区塘栖镇工业园区内,浙江省杭州余杭区塘栖镇工业园区内,浙江,"Baoding Technology Co.,Ltd.",工业机械,30000.0,1.0,2011-02-24 16:00:00,2.0,中小企业板,宝鼎科技股份有限公司,2011-02-15 16:00:00,3.0,1999-03-24 16:00:00,31.44,宝鼎科技,002552,http://www.baoding-tech.com
广东省佛山市顺德区北�蛘蛭骱９ひ登�,广东省佛山市顺德区北�蛘蛭骱９ひ登�,广东,"Guangdong Jingyi Metal Co., Ltd.",有色金属,25160.0,1.0,2009-09-28 16:00:00,1.83,中小企业板,广东精艺金属股份有限公司,2009-09-14 16:00:00,2.52,2005-05-18 16:00:00,31.41,精艺股份,002295,http://www.jingyimetal.com
上海市闵行区漕河泾开发区浦江高科技园新骏环路777号,上海市闵行区漕河泾开发区浦江高科技园新骏环路777号,上海,"Shanghai Hi-tech Control System Co., Ltd.",工业机械,23939.34,1.0,2007-11-15 16:00:00,1.34,中小企业板,上海海得控制系统股份有限公司,2007-11-04 16:00:00,2.39,2000-04-25 16:00:00,31.38,海得控制,002184,http://www.hite.com.cn
河北省张家口市宣化区东升路21号,河北省张家口市宣化区东升路21号,河北,"Xuanhua Construction Machinery Co., Ltd.",工业机械,19800.0,1.0,1999-07-13 16:00:00,1.98,深圳证券交易所,河北宣化工程机械股份有限公司,1999-06-06 16:00:00,1.98,1999-06-28 16:00:00,31.28,河北宣工,000923,http://www.hbxg.com
河北省保定市和润路569号,河北省保定市和润路569号,河北,"Baoding Lucky Innovative Materials Co., Ltd.",特种化工品,12280.0,1.0,2015-04-22 16:00:00,0.75,创业板,保定乐凯新材料股份有限公司,2015-04-14 16:00:00,1.23,2005-02-02 16:00:00,31.2,乐凯新材,300446,http://maginfo.luckyfilm.com.cn
四川省宜宾市南溪区裴石轻工业园区,四川省宜宾市南溪区裴石轻工业园区,四川,"Yibin Paper Industry Co., Ltd.",造纸,10530.0,1.0,1997-02-19 16:00:00,1.05,上海证券交易所,宜宾纸业股份有限公司,,1.05,1996-08-21 16:00:00,31.1,ST宜纸,600793,http://www.yb-zy.com
宁夏回族自治区银川市西夏区北京西路630号,宁夏回族自治区银川市金凤区宁安大街88号宝塔石化大厦13层,宁夏,BAOTA INDUSTRY CO.，LTD.,工业机械,37244.01,1.0,1996-04-18 16:00:00,2.48,深圳证券交易所,宝塔实业股份有限公司,,3.72,1996-04-12 16:00:00,31.07,宝塔实业,000595,http://www.nxz.com.cn
山西省河曲县文笔镇焦尾城大茂口,山西省河曲县文笔镇焦尾城大茂口,山西,"Shanxi Tond Chemical Co., Ltd.",特种化工品,39151.26,1.0,2010-03-02 16:00:00,2.44,中小企业板,山西同德化工股份有限公司,2010-02-08 16:00:00,3.92,2006-01-17 16:00:00,31.06,同德化工,002360,http://www.tondchem.com
山东省昌邑市同大街522号,山东省昌邑市同大街522号,山东,"Shandong Tongda Island New Materials Co., Ltd.",特种化工品,8880.0,1.0,2012-05-22 16:00:00,0.82,创业板,山东同大海岛新材料股份有限公司,2012-05-13 16:00:00,0.89,2002-03-18 16:00:00,31.05,同大股份,300321,http://www.tongdahdcx.com
山东省济南市历城区洪楼西路29号,山东省济南市洪楼西路29号,山东,"Shandong Jintai Group Co., Ltd.",制药,14810.71,1.0,2001-07-22 16:00:00,1.43,上海证券交易所,山东金泰集团股份有限公司,,1.48,1992-06-02 16:00:00,30.97,山东金泰,600385,http://www.sdjintai.com.cn
四川省自贡市高新工业园区荣川路1号,四川省成都市郫县现代工业港北区港北六路85号,四川,"Sichuan Crun Co., Ltd.",工业机械,41970.0,1.0,2008-09-18 16:00:00,3.13,中小企业板,四川川润股份有限公司,2008-09-07 16:00:00,4.2,2007-02-04 16:00:00,30.94,川润股份,002272,http://www.chuanrun.com
北京市海淀区西三环北路87号国际财经中心D座503,北京市海淀区西三环北路87号国际财经中心D座503,北京,"Beijing XIAOCHENG Technology Stock Co., Ltd",电子电气组件与设备,27400.0,1.0,2010-11-11 16:00:00,2.12,创业板,北京晓程科技股份有限公司,2010-10-31 16:00:00,2.74,2000-11-05 16:00:00,30.93,晓程科技,300139,http://www.xiaocheng.com
山东省曲阜市圣阳路1号,山东省曲阜市圣阳路1号,山东,"Shandong Sacred Sun Power Sources Co., Ltd.",电子电气组件与设备,22100.99,1.0,2011-05-05 16:00:00,1.69,中小企业板,山东圣阳电源股份有限公司,2011-04-25 16:00:00,2.21,1998-08-19 16:00:00,30.89,圣阳股份,002580,http://www.sacredsun.cn
广东省中山市三角镇高平化工区,广东省中山市三角镇高平化工区,广东,"Guangdong Ellington Electronics Technology Co., Ltd",电子电气组件与设备,49845.32,1.0,2014-06-30 16:00:00,0.98,上海证券交易所,广东依顿电子科技股份有限公司,2014-06-18 16:00:00,4.98,2000-03-01 16:00:00,30.75,依顿电子,603328,http://www.ellingtonpcb.com
山东省潍坊市寒亭区民主街529号,山东省潍坊市寒亭区民主街529号,山东,"Weifang Yaxing Chemical Co., Ltd.",通用化工品,31559.4,1.0,2001-03-25 16:00:00,3.16,上海证券交易所,潍坊亚星化学股份有限公司,2001-02-13 16:00:00,3.16,2000-01-16 16:00:00,30.74,*ST亚星,600319,http://www.chinayaxing.com
浙江省金华市金东区曹宅工业区,浙江省杭州市滨江区长河街道江虹路1750号润和信雅达国际创意中心A座30层,浙江,"Zhejiang Kaier New Materials Co., Ltd.",建材与构件,28953.46,1.0,2011-06-21 16:00:00,1.41,创业板,浙江开尔新材料股份有限公司,2011-06-13 16:00:00,2.9,2003-04-28 16:00:00,30.63,开尔新材,300234,http://www.zjke.com
宁夏回族自治区青铜峡市河西,宁夏回族自治区银川市兴庆区兴庆科技园兴春路235号,宁夏,"Ningxia Qinglong Pipes Industry Co., Ltd.",建材与构件,33499.2,1.0,2010-08-02 16:00:00,2.64,中小企业板,宁夏青龙管业股份有限公司,2010-07-20 16:00:00,3.35,1999-02-28 16:00:00,30.62,青龙管业,002457,http://www.qlgd.com.cn
浙江省东阳市南马镇花园村,浙江省东阳市南马镇花园村,浙江,"Zhejiang Garden Bio-chemical High-tech Co., Ltd.",食品生产（IV）,18140.0,1.0,2014-10-08 16:00:00,0.96,创业板,浙江花园生物高科股份有限公司,2014-09-23 16:00:00,1.81,2000-12-17 16:00:00,30.51,花园生物,300401,http://www.hybiotech.com
